id,area,job
2862,Politics,Congressman
2863,Politics,Congressman
2864,Politics,Congressman
2870,Politics,Congressman
2871,Politics,Congressman
2878,Politics,Congressman
2879,Politics,Congressman
2890,Politics,Congressman
2891,Politics,Congressman
2894,Politics,Congressman
2895,Politics,Congressman
2902,Politics,Congressman
2903,Politics,Congressman
2904,Politics,Congressman
2905,Politics,Congressman
2922,Politics,Congressman
2923,Politics,Congressman
2924,Politics,Congressman
2925,Politics,Congressman
2926,Politics,Congressman
2927,Politics,Congressman
2930,Politics,Congressman
2931,Politics,Congressman
2934,Politics,Congressman
2936,Politics,Congressman
2937,Politics,Congressman
2942,Politics,Congressman
2943,Politics,Congressman
2945,Politics,Congressman
2959,Politics,Congressman
2960,Politics,Congressman
2961,Politics,Congressman
2962,Politics,Congressman
2963,Politics,Congressman
2966,Politics,Congressman
2967,Politics,Congressman
2983,Politics,Congressman
2985,Politics,Congressman
2986,Politics,Congressman
2987,Politics,Congressman
2988,Politics,Congressman
2991,Politics,Congressman
2992,Politics,Congressman
2993,Politics,Congressman
2995,Politics,Congressman
2996,Politics,Congressman
2997,Politics,Congressman
2998,Politics,Congressman
2999,Politics,Congressman
3004,Politics,Congressman
3005,Politics,Congressman
3006,Politics,Congressman
3007,Politics,Congressman
3028,Politics,Congressman
3029,Politics,Congressman
3036,Politics,Congressman
3037,Politics,Congressman
3051,Politics,Congressman
3060,Politics,Congressman
3061,Politics,Congressman
3212,Politics,Congressman
3213,Politics,Congressman
3236,Politics,Congressman
3237,Politics,Congressman
3244,Politics,Congressman
3245,Politics,Congressman
3308,Politics,Congressman
3309,Politics,Congressman
3310,Politics,Congressman
3311,Politics,Congressman
3343,Politics,Congressman
3345,Politics,Congressman
3368,Politics,Congressman
3369,Politics,Congressman
3370,Politics,Congressman
3371,Politics,Congressman
3372,Politics,Congressman
3374,Politics,Congressman
3375,Politics,Congressman
3378,Politics,Congressman
3379,Politics,Congressman
3416,Politics,Congressman
3417,Politics,Congressman
3418,Politics,Congressman
3419,Politics,Congressman
3443,Politics,Congressman
3444,Politics,Congressman
3445,Politics,Congressman
3446,Politics,Congressman
3460,Politics,Congressman
3471,Politics,Congressman
3476,Politics,Congressman
3477,Politics,Congressman
3486,Politics,Congressman
3490,Politics,Congressman
3491,Politics,Congressman
3492,Politics,Congressman
3493,Politics,Congressman
3494,Politics,Congressman
3495,Politics,Congressman
3510,Politics,Congressman
3511,Politics,Congressman
3512,Politics,Congressman
3513,Politics,Congressman
3515,Politics,Congressman
3516,Politics,Congressman
3518,Politics,Congressman
3555,Politics,Congressman
3555,Politics,Congressman
3556,Politics,Congressman
3556,Politics,Congressman
3564,Politics,Congressman
3564,Politics,Congressman
3571,Politics,Congressman
3571,Politics,Congressman
3572,Politics,Congressman
3572,Politics,Congressman
3573,Politics,Congressman
3573,Politics,Congressman
3574,Politics,Congressman
3574,Politics,Congressman
3575,Politics,Congressman
3575,Politics,Congressman
3576,Politics,Congressman
3576,Politics,Congressman
3577,Politics,Congressman
3577,Politics,Congressman
3599,Politics,Congressman
3599,Politics,Congressman
3600,Politics,Congressman
3600,Politics,Congressman
3601,Politics,Congressman
3601,Politics,Congressman
3652,Politics,Congressman
3652,Politics,Congressman
3653,Politics,Congressman
3653,Politics,Congressman
3660,Politics,Congressman
3660,Politics,Congressman
3661,Politics,Congressman
3661,Politics,Congressman
3662,Politics,Congressman
3662,Politics,Congressman
3663,Politics,Congressman
3663,Politics,Congressman
3664,Politics,Congressman
3664,Politics,Congressman
3665,Politics,Congressman
3686,Politics,Congressman
3687,Politics,Congressman
3701,Politics,Congressman
3702,Politics,Congressman
3703,Politics,Congressman
3716,Politics,Congressman
3717,Politics,Congressman
3718,Politics,Congressman
3728,Politics,Congressman
3729,Politics,Congressman
3730,Politics,Congressman
3731,Politics,Congressman
3755,Politics,Congressman
3757,Politics,Congressman
3758,Politics,Congressman
3759,Politics,Congressman
3784,Politics,Congressman
3786,Politics,Congressman
3787,Politics,Congressman
3790,Politics,Congressman
3791,Politics,Congressman
3798,Politics,Congressman
3799,Politics,Congressman
3800,Politics,Congressman
3801,Politics,Congressman
3806,Politics,Congressman
3807,Politics,Congressman
3816,Politics,Congressman
3817,Politics,Congressman
3818,Politics,Congressman
3819,Politics,Congressman
3824,Politics,Congressman
3828,Politics,Congressman
3829,Politics,Congressman
3844,Politics,Congressman
3845,Politics,Congressman
3846,Politics,Congressman
3847,Politics,Congressman
3850,Politics,Congressman
3851,Politics,Congressman
3852,Politics,Congressman
3856,Politics,Congressman
3857,Politics,Congressman
3858,Politics,Congressman
3859,Politics,Congressman
3860,Politics,Congressman
3861,Politics,Congressman
3863,Politics,Congressman
3864,Politics,Congressman
3867,Politics,Congressman
3868,Politics,Congressman
3872,Politics,Congressman
3876,Politics,Congressman
3888,Politics,Congressman
3892,Politics,Congressman
3894,Politics,Congressman
3899,Politics,Congressman
3902,Politics,Congressman
3903,Politics,Congressman
3904,Politics,Congressman
3905,Politics,Congressman
3906,Politics,Congressman
3909,Politics,Congressman
3920,Politics,Congressman
3921,Politics,Congressman
3922,Politics,Congressman
3932,Politics,Congressman
3934,Politics,Congressman
3935,Politics,Congressman
3936,Politics,Congressman
3937,Politics,Congressman
3948,Politics,Congressman
3949,Politics,Congressman
3956,Politics,Congressman
3957,Politics,Congressman
3958,Politics,Congressman
3969,Politics,Congressman
4030,Politics,Congressman
4031,Politics,Congressman
4049,Politics,Congressman
4050,Politics,Congressman
4051,Politics,Congressman
4052,Politics,Congressman
4090,Politics,Congressman
4091,Politics,Congressman
4098,Politics,Congressman
4099,Politics,Congressman
4110,Politics,Congressman
4111,Politics,Congressman
4123,Politics,Congressman
4126,Politics,Congressman
4128,Politics,Congressman
4129,Politics,Congressman
4130,Politics,Congressman
4131,Politics,Congressman
4139,Politics,Congressman
4153,Politics,Congressman
4154,Politics,Congressman
4169,Politics,Congressman
4171,Politics,Congressman
4173,Politics,Congressman
51,Politics ,Congressman
52,Politics ,Congressman
53,Politics ,Congressman
63,Politics ,Congressman
64,Politics ,Congressman
65,Politics ,Congressman
81,Politics ,Congressman
3978,Politics/Economy,Congressman
3979,Politics/Economy,Congressman
3982,Politics/Economy,Congressman
3990,Politics/Economy,Congressman
3991,Politics/Economy,Congressman
4018,Politics/Economy,Congressman
4019,Politics/Economy,Congressman
3962,Politics/Education,Congressman
3963,Politics/Education,Congressman
3970,Politics/Journalism,Congressman
3971,Politics/Journalism,Congressman
3972,Politics/Journalism,Congressman
3974,Politics/Journalism,Congressman
3975,Politics/Journalism,Congressman
4014,Politics/Journalism,Congressman
4015,Politics/Journalism,Congressman
3998,Politics/Society,Congressman
3999,Politics/Society,Congressman
4000,Politics/Society,Congressman
4002,Politics/Society,Congressman
4003,Politics/Society,Congressman
4022,Politics/Society,Congressman
4023,Politics/Society,Congressman
4038,Politics/Society,Congressman
4039,Politics/Society,Congressman
4042,Politics/Society,Congressman
4043,Politics/Society,Congressman
4046,Politics/Society,Congressman
4047,Politics/Society,Congressman
4026,Politics/종교,Congressman
4027,Politics/종교,Congressman
6,Society,Congressman
7,Society,Congressman
274,Society,Congressman
275,Society,Congressman
377,Society,Congressman
384,Society,Congressman
385,Society,Congressman
492,Society,Congressman
684,Society,Congressman
685,Society,Congressman
761,Society,Congressman
762,Society,Congressman
955,Society,Congressman
956,Society,Congressman
961,Society,Congressman
962,Society,Congressman
963,Society,Congressman
966,Society,Congressman
970,Society,Congressman
971,Society,Congressman
976,Society,Congressman
977,Society,Congressman
986,Society,Congressman
987,Society,Congressman
990,Society,Congressman
991,Society,Congressman
992,Society,Congressman
1021,Society,Congressman
1022,Society,Congressman
1027,Society,Congressman
1028,Society,Congressman
1082,Society,Congressman
1083,Society,Congressman
1121,Society,Congressman
1127,Society,Congressman
1155,Society,Congressman
1178,Society,Congressman
1179,Society,Congressman
1223,Society,Congressman
1224,Society,Congressman
1225,Society,Congressman
1226,Society,Congressman
1231,Society,Congressman
1232,Society,Congressman
1248,Society,Congressman
1270,Society,Congressman
1322,Society,Congressman
1390,Society,Congressman
1391,Society,Congressman
1428,Society,Congressman
1429,Society,Congressman
1430,Society,Congressman
1431,Society,Congressman
1509,Society,Congressman
1510,Society,Congressman
1511,Society,Congressman
1512,Society,Congressman
1523,Society,Congressman
1525,Society,Congressman
1550,Society,Congressman
1551,Society,Congressman
1558,Society,Congressman
1559,Society,Congressman
1560,Society,Congressman
1589,Society,Congressman
1739,Society,Congressman
1740,Society,Congressman
1742,Society,Congressman
1771,Society,Congressman
1777,Society,Congressman
1778,Society,Congressman
1793,Society,Congressman
1794,Society,Congressman
1799,Society,Congressman
1800,Society,Congressman
1817,Society,Congressman
1818,Society,Congressman
1832,Society,Congressman
1833,Society,Congressman
1838,Society,Congressman
1839,Society,Congressman
1849,Society,Congressman
1850,Society,Congressman
1851,Society,Congressman
1852,Society,Congressman
1879,Society,Congressman
1918,Society,Congressman
1949,Society,Congressman
1950,Society,Congressman
1959,Society,Congressman
1960,Society,Congressman
2029,Society,Congressman
2077,Society,Congressman
2122,Society,Congressman
2123,Society,Congressman
2136,Society,Congressman
2205,Society,Congressman
2206,Society,Congressman
2214,Society,Congressman
2243,Society,Congressman
2244,Society,Congressman
2289,Society,Congressman
2290,Society,Congressman
2305,Society,Congressman
2309,Society,Congressman
2310,Society,Congressman
2332,Society,Congressman
2361,Society,Congressman
2362,Society,Congressman
2380,Society,Congressman
2381,Society,Congressman
2396,Society,Congressman
2397,Society,Congressman
2402,Society,Congressman
2403,Society,Congressman
2432,Society,Congressman
2433,Society,Congressman
2448,Society,Congressman
2449,Society,Congressman
2483,Society,Congressman
2484,Society,Congressman
2486,Society,Congressman
2487,Society,Congressman
2492,Society,Congressman
2493,Society,Congressman
2496,Society,Congressman
2500,Society,Congressman
3012,Society,Congressman
3013,Society,Congressman
3046,Society,Congressman
3047,Society,Congressman
3248,Society,Congressman
3249,Society,Congressman
3602,Society,Congressman
3602,Society,Congressman
3623,Society,Congressman
3623,Society,Congressman
3631,Society,Congressman
3631,Society,Congressman
3636,Society,Congressman
3636,Society,Congressman
3648,Society,Congressman
3648,Society,Congressman
3673,Society,Congressman
3693,Society,Congressman
3697,Society,Congressman
3698,Society,Congressman
3709,Society,Congressman
3711,Society,Congressman
3721,Society,Congressman
4086,Society,Congressman
1889,Special,Congressman
1890,Special,Congressman
2095,Special,Congressman
2098,Special,Congressman
255,Women,Congressman
871,Women,Congressman
872,Women,Congressman
1312,Women,Congressman
1313,Women,Congressman
2319,부동산,Congressman
2320,부동산,Congressman
1943,Law,Congressman
1944,Law,Congressman
3595,Law,Congressman
3595,Law,Congressman
3644,Law,Congressman
3644,Law,Congressman
3645,Law,Congressman
3645,Law,Congressman
3776,History,Congressman
1275,Politics,Prime minister
4010,Politics/Society,Prime minister
3628,Special,Prime minister
3628,Special,Prime minister
2047,Education,Professor
2050,Education,Education critic
3620,Society,Educator
3620,Society,Educator
3621,Society,Educator
3621,Society,Educator
2258,Education,Superintendent of education
2259,Education,Superintendent of education
2260,Education,Superintendent of education
2261,Education,Superintendent of education
3912,Education,Superintendent of education
3913,Education,Superintendent of education
2741,Society,Superintendent of education
3617,Society,Superintendent of education
3617,Society,Superintendent of education
13,Culture,Professor
17,Culture,Professor
344,Culture,Professor
346,Culture,Professor
392,Culture,Professor
537,Culture,Professor
538,Culture,Professor
539,Culture,Professor
741,Culture,Professor
742,Culture,Professor
743,Culture,Professor
744,Culture,Professor
1077,Culture,Professor
1078,Culture,Professor
1079,Culture,Professor
1087,Culture,Professor
1088,Culture,Professor
1146,Culture,Professor
1150,Culture,Professor
1186,Culture,Professor
1293,Culture,Professor
1294,Culture,Professor
1388,Culture,Professor
1401,Culture,Professor
1478,Culture,Professor
1956,Culture,Professor
2126,Culture,Professor
2193,Culture,Professor
2194,Culture,Professor
2218,Culture,Professor
2359,Culture,Professor
2524,Culture,Professor
2622,Culture,Professor
71,Culture ,Professor
132,Diplomacy,Professor
134,Diplomacy,Professor
185,Diplomacy,Professor
186,Diplomacy,Professor
213,Diplomacy,Professor
214,Diplomacy,Professor
369,Diplomacy,Professor
370,Diplomacy,Professor
404,Diplomacy,Professor
405,Diplomacy,Professor
406,Diplomacy,Professor
407,Diplomacy,Professor
411,Diplomacy,Professor
412,Diplomacy,Professor
413,Diplomacy,Professor
420,Diplomacy,Professor
427,Diplomacy,Professor
462,Diplomacy,Professor
485,Diplomacy,Professor
488,Diplomacy,Professor
490,Diplomacy,Professor
669,Diplomacy,Professor
670,Diplomacy,Professor
677,Diplomacy,Professor
716,Diplomacy,Professor
717,Diplomacy,Professor
737,Diplomacy,Professor
738,Diplomacy,Professor
823,Diplomacy,Professor
949,Diplomacy,Professor
950,Diplomacy,Professor
1035,Diplomacy,Professor
1109,Diplomacy,Professor
1110,Diplomacy,Professor
1206,Diplomacy,Professor
1211,Diplomacy,Professor
1212,Diplomacy,Professor
1369,Diplomacy,Professor
1370,Diplomacy,Professor
1374,Diplomacy,Professor
1414,Diplomacy,Professor
1415,Diplomacy,Professor
1417,Diplomacy,Professor
1418,Diplomacy,Professor
1791,Diplomacy,Professor
1857,Diplomacy,Professor
1860,Diplomacy,Professor
1862,Diplomacy,Professor
1877,Diplomacy,Professor
1878,Diplomacy,Professor
2625,Diplomacy,Professor
2686,Diplomacy,Professor
2688,Diplomacy,Professor
2777,Diplomacy,Professor
2778,Diplomacy,Professor
2779,Diplomacy,Professor
2780,Diplomacy,Professor
2956,Diplomacy,Professor
2957,Diplomacy,Professor
3211,Diplomacy,Professor
3229,Diplomacy,Professor
3230,Diplomacy,Professor
3231,Diplomacy,Professor
3276,Diplomacy,Professor
3277,Diplomacy,Professor
3319,Diplomacy,Professor
3321,Diplomacy,Professor
3322,Diplomacy,Professor
3394,Diplomacy,Professor
3395,Diplomacy,Professor
3455,Diplomacy,Professor
3457,Diplomacy,Professor
3458,Diplomacy,Professor
3498,Diplomacy,Professor
3527,Diplomacy,Professor
3528,Diplomacy,Professor
3529,Diplomacy,Professor
3530,Diplomacy,Professor
3551,Diplomacy,Professor
3552,Diplomacy,Professor
3553,Diplomacy,Professor
3585,Diplomacy,Professor
3585,Diplomacy,Professor
3678,Diplomacy,Professor
3680,Diplomacy,Professor
3681,Diplomacy,Professor
3770,Diplomacy,Professor
35,Economy,Professor
176,Economy,Professor
194,Economy,Professor
196,Economy,Professor
252,Economy,Professor
253,Economy,Professor
254,Economy,Professor
295,Economy,Professor
446,Economy,Professor
449,Economy,Professor
454,Economy,Professor
455,Economy,Professor
526,Economy,Professor
527,Economy,Professor
618,Economy,Professor
659,Economy,Professor
812,Economy,Professor
830,Economy,Professor
895,Economy,Professor
931,Economy,Professor
1053,Economy,Professor
1063,Economy,Professor
1064,Economy,Professor
1072,Economy,Professor
1073,Economy,Professor
1215,Economy,Professor
1216,Economy,Professor
1289,Economy,Professor
1290,Economy,Professor
1298,Economy,Professor
1359,Economy,Professor
1366,Economy,Professor
1367,Economy,Professor
1380,Economy,Professor
1397,Economy,Professor
1398,Economy,Professor
1434,Economy,Professor
1435,Economy,Professor
1515,Economy,Professor
1585,Economy,Professor
1586,Economy,Professor
1660,Economy,Professor
1661,Economy,Professor
1662,Economy,Professor
1725,Economy,Professor
1726,Economy,Professor
1786,Economy,Professor
1788,Economy,Professor
1814,Economy,Professor
1815,Economy,Professor
1816,Economy,Professor
1824,Economy,Professor
1825,Economy,Professor
1830,Economy,Professor
1845,Economy,Professor
1846,Economy,Professor
1865,Economy,Professor
1866,Economy,Professor
2115,Economy,Professor
2116,Economy,Professor
2117,Economy,Professor
2132,Economy,Professor
2133,Economy,Professor
2239,Economy,Professor
2240,Economy,Professor
2267,Economy,Professor
2268,Economy,Professor
2324,Economy,Professor
2325,Economy,Professor
2413,Economy,Professor
2414,Economy,Professor
2416,Economy,Professor
2417,Economy,Professor
2443,Economy,Professor
2445,Economy,Professor
2446,Economy,Professor
2460,Economy,Professor
2461,Economy,Professor
2463,Economy,Professor
2470,Economy,Professor
2532,Economy,Professor
2630,Economy,Professor
2712,Economy,Professor
2769,Economy,Professor
2770,Economy,Professor
2847,Economy,Professor
2876,Economy,Professor
2884,Economy,Professor
2885,Economy,Professor
2886,Economy,Professor
2887,Economy,Professor
2888,Economy,Professor
2949,Economy,Professor
3272,Economy,Professor
3273,Economy,Professor
3451,Economy,Professor
3452,Economy,Professor
3453,Economy,Professor
3508,Economy,Professor
3526,Economy,Professor
3610,Economy,Professor
3610,Economy,Professor
3611,Economy,Professor
3611,Economy,Professor
3735,Economy,Professor
3766,Economy,Professor
3767,Economy,Professor
3926,Economy,Professor
3930,Economy,Professor
3941,Economy,Professor
3943,Economy,Professor
3946,Economy,Professor
4061,Economy,Professor
4190,Economy,Professor
4070,Economy/Journalism,Professor
4077,Economy/Journalism,Professor
4080,Economy/Journalism,Professor
4096,Economy/Journalism,Professor
20,Education,Professor
21,Education,Professor
25,Education,Professor
28,Education,Professor
29,Education,Professor
121,Education,Professor
123,Education,Professor
127,Education,Professor
128,Education,Professor
238,Education,Professor
240,Education,Professor
241,Education,Professor
297,Education,Professor
299,Education,Professor
332,Education,Professor
334,Education,Professor
440,Education,Professor
441,Education,Professor
442,Education,Professor
443,Education,Professor
692,Education,Professor
734,Education,Professor
846,Education,Professor
1011,Education,Professor
1012,Education,Professor
1016,Education,Professor
1017,Education,Professor
1018,Education,Professor
1360,Education,Professor
1406,Education,Professor
1407,Education,Professor
1408,Education,Professor
1419,Education,Professor
1420,Education,Professor
1421,Education,Professor
1422,Education,Professor
1531,Education,Professor
1532,Education,Professor
1672,Education,Professor
1673,Education,Professor
1674,Education,Professor
1929,Education,Professor
1930,Education,Professor
2048,Education,Professor
2049,Education,Professor
2153,Education,Professor
2154,Education,Professor
2315,Education,Professor
2367,Education,Professor
2368,Education,Professor
2369,Education,Professor
2371,Education,Professor
2408,Education,Professor
2409,Education,Professor
3558,Education,Professor
3558,Education,Professor
3640,Education,Professor
3640,Education,Professor
98,Education ,Professor
99,Education ,Professor
100,Education ,Professor
101,Education ,Professor
588,Election,Professor
589,Election,Professor
592,Election,Professor
597,Election,Professor
598,Election,Professor
612,Election,Professor
1624,Election,Professor
1625,Election,Professor
1628,Election,Professor
1629,Election,Professor
1632,Election,Professor
1633,Election,Professor
1636,Election,Professor
1637,Election,Professor
2177,Election,Professor
4185,Election,Professor
2335,International,Professor
2336,International,Professor
2337,International,Professor
2338,International,Professor
2344,International,Professor
2345,International,Professor
2346,International,Professor
2347,International,Professor
2348,International,Professor
3292,IT,Professor
3293,IT,Professor
3294,IT,Professor
3503,IT,Professor
3505,IT,Professor
3539,IT,Professor
3540,IT,Professor
3541,IT,Professor
3,Journalism,Professor
189,Journalism,Professor
191,Journalism,Professor
192,Journalism,Professor
209,Journalism,Professor
210,Journalism,Professor
212,Journalism,Professor
262,Journalism,Professor
273,Journalism,Professor
315,Journalism,Professor
316,Journalism,Professor
317,Journalism,Professor
360,Journalism,Professor
473,Journalism,Professor
474,Journalism,Professor
578,Journalism,Professor
580,Journalism,Professor
581,Journalism,Professor
649,Journalism,Professor
651,Journalism,Professor
680,Journalism,Professor
681,Journalism,Professor
1885,Journalism,Professor
1886,Journalism,Professor
1900,Journalism,Professor
1901,Journalism,Professor
2019,Journalism,Professor
2020,Journalism,Professor
2034,Journalism,Professor
2035,Journalism,Professor
2036,Journalism,Professor
4007,Journalism/Politics,Professor
280,Labor,Professor
355,Labor,Professor
356,Labor,Professor
357,Labor,Professor
610,Labor,Professor
645,Labor,Professor
647,Labor,Professor
1169,Labor,Professor
1575,Labor,Professor
1941,Labor,Professor
2046,Labor,Professor
3763,Labor,Professor
432,Law,Professor
859,Law,Professor
860,Law,Professor
998,Law,Professor
1111,Law,Professor
1134,Law,Professor
1140,Law,Professor
1141,Law,Professor
1229,Law,Professor
1239,Law,Professor
2167,Law,Professor
2264,N.Korea,Professor
2281,N.Korea,Professor
2282,N.Korea,Professor
2287,N.Korea,Professor
2288,N.Korea,Professor
2504,N.Korea,Professor
2505,N.Korea,Professor
2506,N.Korea,Professor
2507,N.Korea,Professor
3315,N.Korea,Professor
3317,N.Korea,Professor
3318,N.Korea,Professor
3348,N.Korea,Professor
3401,N.Korea,Professor
149,N&S.Korea,Professor
150,N&S.Korea,Professor
151,N&S.Korea,Professor
153,N&S.Korea,Professor
154,N&S.Korea,Professor
157,N&S.Korea,Professor
162,N&S.Korea,Professor
179,N&S.Korea,Professor
180,N&S.Korea,Professor
223,N&S.Korea,Professor
224,N&S.Korea,Professor
350,N&S.Korea,Professor
351,N&S.Korea,Professor
394,N&S.Korea,Professor
395,N&S.Korea,Professor
398,N&S.Korea,Professor
549,N&S.Korea,Professor
603,N&S.Korea,Professor
605,N&S.Korea,Professor
606,N&S.Korea,Professor
662,N&S.Korea,Professor
663,N&S.Korea,Professor
784,N&S.Korea,Professor
785,N&S.Korea,Professor
790,N&S.Korea,Professor
791,N&S.Korea,Professor
1618,N&S.Korea,Professor
1621,N&S.Korea,Professor
1622,N&S.Korea,Professor
2001,N&S.Korea,Professor
2003,N&S.Korea,Professor
2051,N&S.Korea,Professor
2052,N&S.Korea,Professor
2053,N&S.Korea,Professor
2199,N&S.Korea,Professor
2200,N&S.Korea,Professor
2303,N&S.Korea,Professor
2721,N&S.Korea,Professor
2722,N&S.Korea,Professor
2723,N&S.Korea,Professor
2724,N&S.Korea,Professor
2737,N&S.Korea,Professor
2760,N&S.Korea,Professor
2763,N&S.Korea,Professor
2764,N&S.Korea,Professor
2765,N&S.Korea,Professor
2766,N&S.Korea,Professor
2806,N&S.Korea,Professor
2807,N&S.Korea,Professor
2809,N&S.Korea,Professor
2918,N&S.Korea,Professor
2919,N&S.Korea,Professor
2921,N&S.Korea,Professor
3204,N&S.Korea,Professor
3206,N&S.Korea,Professor
3264,N&S.Korea,Professor
3616,N&S.Korea,Professor
3616,N&S.Korea,Professor
480,National Security,Professor
481,National Security,Professor
3355,National Security,Professor
3357,National Security,Professor
3358,National Security,Professor
3360,National Security,Professor
3361,National Security,Professor
3384,National Security,Professor
3386,National Security,Professor
3387,National Security,Professor
3389,National Security,Professor
3390,National Security,Professor
3482,National Security,Professor
3484,National Security,Professor
3485,National Security,Professor
3519,National Security,Professor
3520,National Security,Professor
3522,National Security,Professor
3531,National Security,Professor
3532,National Security,Professor
3533,National Security,Professor
3546,National Security,Professor
3548,National Security,Professor
3549,National Security,Professor
109,Politics,Professor
111,Politics,Professor
112,Politics,Professor
118,Politics,Professor
119,Politics,Professor
147,Politics,Professor
203,Politics,Professor
204,Politics,Professor
244,Politics,Professor
248,Politics,Professor
249,Politics,Professor
312,Politics,Professor
313,Politics,Professor
322,Politics,Professor
323,Politics,Professor
374,Politics,Professor
375,Politics,Professor
402,Politics,Professor
403,Politics,Professor
430,Politics,Professor
431,Politics,Professor
438,Politics,Professor
458,Politics,Professor
459,Politics,Professor
469,Politics,Professor
470,Politics,Professor
520,Politics,Professor
521,Politics,Professor
525,Politics,Professor
567,Politics,Professor
568,Politics,Professor
574,Politics,Professor
575,Politics,Professor
599,Politics,Professor
626,Politics,Professor
627,Politics,Professor
632,Politics,Professor
695,Politics,Professor
697,Politics,Professor
699,Politics,Professor
710,Politics,Professor
711,Politics,Professor
712,Politics,Professor
760,Politics,Professor
805,Politics,Professor
806,Politics,Professor
816,Politics,Professor
840,Politics,Professor
864,Politics,Professor
886,Politics,Professor
887,Politics,Professor
888,Politics,Professor
899,Politics,Professor
900,Politics,Professor
905,Politics,Professor
906,Politics,Professor
982,Politics,Professor
1041,Politics,Professor
1043,Politics,Professor
1057,Politics,Professor
1099,Politics,Professor
1119,Politics,Professor
1175,Politics,Professor
1276,Politics,Professor
1278,Politics,Professor
1281,Politics,Professor
1285,Politics,Professor
1286,Politics,Professor
1330,Politics,Professor
1354,Politics,Professor
1355,Politics,Professor
1427,Politics,Professor
1458,Politics,Professor
1462,Politics,Professor
1463,Politics,Professor
1496,Politics,Professor
1497,Politics,Professor
1507,Politics,Professor
1537,Politics,Professor
1538,Politics,Professor
1539,Politics,Professor
1541,Politics,Professor
1565,Politics,Professor
1566,Politics,Professor
1597,Politics,Professor
1598,Politics,Professor
1600,Politics,Professor
1641,Politics,Professor
1644,Politics,Professor
1650,Politics,Professor
1651,Politics,Professor
1652,Politics,Professor
1653,Politics,Professor
1656,Politics,Professor
1658,Politics,Professor
1665,Politics,Professor
1666,Politics,Professor
1667,Politics,Professor
1669,Politics,Professor
1670,Politics,Professor
1681,Politics,Professor
1696,Politics,Professor
1697,Politics,Professor
1716,Politics,Professor
1721,Politics,Professor
1722,Politics,Professor
1747,Politics,Professor
1748,Politics,Professor
1761,Politics,Professor
1764,Politics,Professor
1767,Politics,Professor
1768,Politics,Professor
1769,Politics,Professor
1770,Politics,Professor
1806,Politics,Professor
1807,Politics,Professor
1808,Politics,Professor
1809,Politics,Professor
1916,Politics,Professor
1979,Politics,Professor
1980,Politics,Professor
1981,Politics,Professor
1986,Politics,Professor
1988,Politics,Professor
1989,Politics,Professor
1991,Politics,Professor
1992,Politics,Professor
1993,Politics,Professor
1996,Politics,Professor
2006,Politics,Professor
2007,Politics,Professor
2008,Politics,Professor
2009,Politics,Professor
2013,Politics,Professor
2014,Politics,Professor
2015,Politics,Professor
2024,Politics,Professor
2025,Politics,Professor
2026,Politics,Professor
2027,Politics,Professor
2040,Politics,Professor
2041,Politics,Professor
2063,Politics,Professor
2067,Politics,Professor
2068,Politics,Professor
2069,Politics,Professor
2071,Politics,Professor
2089,Politics,Professor
2090,Politics,Professor
2101,Politics,Professor
2103,Politics,Professor
2104,Politics,Professor
2106,Politics,Professor
2108,Politics,Professor
2109,Politics,Professor
2110,Politics,Professor
2111,Politics,Professor
2119,Politics,Professor
2120,Politics,Professor
2121,Politics,Professor
2144,Politics,Professor
2145,Politics,Professor
2149,Politics,Professor
2150,Politics,Professor
2151,Politics,Professor
2190,Politics,Professor
2191,Politics,Professor
2224,Politics,Professor
2225,Politics,Professor
2228,Politics,Professor
2229,Politics,Professor
2236,Politics,Professor
2272,Politics,Professor
2329,Politics,Professor
2378,Politics,Professor
2458,Politics,Professor
2459,Politics,Professor
2466,Politics,Professor
2467,Politics,Professor
2480,Politics,Professor
2481,Politics,Professor
2516,Politics,Professor
2517,Politics,Professor
2522,Politics,Professor
2546,Politics,Professor
2563,Politics,Professor
2564,Politics,Professor
2573,Politics,Professor
2579,Politics,Professor
2580,Politics,Professor
2593,Politics,Professor
2594,Politics,Professor
2597,Politics,Professor
2608,Politics,Professor
2609,Politics,Professor
2610,Politics,Professor
2611,Politics,Professor
2615,Politics,Professor
2619,Politics,Professor
2635,Politics,Professor
2636,Politics,Professor
2642,Politics,Professor
2651,Politics,Professor
2656,Politics,Professor
2658,Politics,Professor
2660,Politics,Professor
2665,Politics,Professor
2667,Politics,Professor
2670,Politics,Professor
2672,Politics,Professor
2673,Politics,Professor
2674,Politics,Professor
2676,Politics,Professor
2678,Politics,Professor
2679,Politics,Professor
2685,Politics,Professor
2691,Politics,Professor
2694,Politics,Professor
2699,Politics,Professor
2705,Politics,Professor
2706,Politics,Professor
2718,Politics,Professor
2727,Politics,Professor
2728,Politics,Professor
2729,Politics,Professor
2730,Politics,Professor
2731,Politics,Professor
2732,Politics,Professor
2775,Politics,Professor
2776,Politics,Professor
2788,Politics,Professor
2789,Politics,Professor
2790,Politics,Professor
2791,Politics,Professor
2802,Politics,Professor
2804,Politics,Professor
2811,Politics,Professor
2815,Politics,Professor
2818,Politics,Professor
2819,Politics,Professor
2827,Politics,Professor
2828,Politics,Professor
2832,Politics,Professor
2835,Politics,Professor
2838,Politics,Professor
2841,Politics,Professor
2842,Politics,Professor
2872,Politics,Professor
2880,Politics,Professor
2896,Politics,Professor
